instance,seed,axis,weight_mode,termination_mode,vehicle_count,total_distance,total_charging_time,charging_count,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,accepted_improving,accepted_equal,accepted_worse,reheat_count,restart_count,intensification_active,acceptance_rate,initial_temperature,maximum_stagnation,feasible,exact_started_calls,exact_completed_calls,termination_reason
rc101_21,2014,adaptive_wall_clock,adaptive,wall_clock,17,1926.6072235447878,333.6307051478008,22,343,343,156,34,187,39,97,26,5,3,False,0.42,117.15069804831955,125,True,1825,1824,wall_clock_deadline
rc101_21,2014,adaptive_fixed_work,adaptive,fixed_work,24,2326.8413787848012,393.6771954331963,23,3,3,3,2,0,2,0,1,0,0,False,1.0,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2014,fixed_wall_clock,fixed,wall_clock,18,1879.1623429232347,355.7909736480272,22,271,271,120,39,151,40,61,20,0,0,False,0.24,117.15069804831955,171,True,1759,1758,wall_clock_deadline
rc101_21,2014,fixed_fixed_work,fixed,fixed_work,24,2263.2948378698557,386.32514107440693,21,4,4,2,2,2,2,0,0,0,0,False,0.5,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2015,adaptive_wall_clock,adaptive,wall_clock,18,1928.9302446283752,344.36133536026443,20,304,304,163,39,141,42,100,24,5,3,False,0.46,117.15069804831955,55,True,1910,1910,wall_clock_deadline
rc101_21,2015,adaptive_fixed_work,adaptive,fixed_work,22,2071.088608226619,347.6862847328587,18,7,7,5,5,2,5,0,0,0,0,False,0.7142857142857143,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2015,fixed_wall_clock,fixed,wall_clock,19,1933.8909052557794,317.66639001285245,21,229,229,111,31,118,32,61,19,0,0,False,0.54,117.15069804831955,172,True,1746,1746,wall_clock_deadline
rc101_21,2015,fixed_fixed_work,fixed,fixed_work,23,2165.2211271891333,378.94313098421895,21,4,4,3,3,1,3,0,0,0,0,False,0.75,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2016,adaptive_wall_clock,adaptive,wall_clock,18,1918.4256751444848,369.25936574625086,22,311,310,155,32,155,35,99,25,5,3,False,0.58,117.15069804831955,133,True,1984,1984,wall_clock_deadline
rc101_21,2016,adaptive_fixed_work,adaptive,fixed_work,24,2279.7739829066963,402.72525580038376,22,4,4,3,2,1,2,0,1,0,0,False,0.75,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2016,fixed_wall_clock,fixed,wall_clock,18,1858.3288189958034,356.3941351548937,19,283,283,130,33,153,36,77,20,0,0,False,0.4,117.15069804831955,104,True,1877,1875,wall_clock_deadline
rc101_21,2016,fixed_fixed_work,fixed,fixed_work,24,2263.2948378698557,386.32514107440693,21,4,4,2,2,2,2,0,0,0,0,False,0.5,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
