axis,count,instance,reason,seed,status
parallel_wall_clock,99,r105C15,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,2635,r105C15,,2015,pass
parallel_wall_clock,2520,r105C15,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,186,r105C15,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,101,r105C15,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,1005,r105C15,,2016,pass
serial_fixed_exact_calls,450,r105C15,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,182,r105C15,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,101,r105C15,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,1005,r105C15,,2016,pass
parallel_fixed_exact_calls,450,r105C15,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,182,r105C15,forward_time_window_prefilter,2016,rejected
serial_wall_clock,101,r105C15,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,2057,r105C15,,2016,pass
serial_wall_clock,2520,r105C15,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,182,r105C15,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,101,r105C15,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,2057,r105C15,,2016,pass
parallel_wall_clock,2520,r105C15,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,182,r105C15,forward_time_window_prefilter,2016,rejected
serial_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2014,negative_cache_hit
serial_fixed_exact_calls,146,r105C5,,2014,pass
serial_fixed_exact_calls,40,r105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2014,rejected
parallel_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2014,negative_cache_hit
parallel_fixed_exact_calls,146,r105C5,,2014,pass
parallel_fixed_exact_calls,40,r105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2014,rejected
serial_wall_clock,9,r105C5,forward_time_window_prefilter,2014,negative_cache_hit
serial_wall_clock,462,r105C5,,2014,pass
serial_wall_clock,330,r105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,25,r105C5,forward_time_window_prefilter,2014,rejected
parallel_wall_clock,9,r105C5,forward_time_window_prefilter,2014,negative_cache_hit
parallel_wall_clock,462,r105C5,,2014,pass
parallel_wall_clock,330,r105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,25,r105C5,forward_time_window_prefilter,2014,rejected
serial_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2015,negative_cache_hit
serial_fixed_exact_calls,158,r105C5,,2015,pass
serial_fixed_exact_calls,40,r105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2015,rejected
parallel_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2015,negative_cache_hit
parallel_fixed_exact_calls,158,r105C5,,2015,pass
parallel_fixed_exact_calls,40,r105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2015,rejected
serial_wall_clock,9,r105C5,forward_time_window_prefilter,2015,negative_cache_hit
serial_wall_clock,502,r105C5,,2015,pass
serial_wall_clock,265,r105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,25,r105C5,forward_time_window_prefilter,2015,rejected
parallel_wall_clock,9,r105C5,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,502,r105C5,,2015,pass
parallel_wall_clock,265,r105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,25,r105C5,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,144,r105C5,,2016,pass
serial_fixed_exact_calls,40,r105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,9,r105C5,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,144,r105C5,,2016,pass
parallel_fixed_exact_calls,40,r105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,25,r105C5,forward_time_window_prefilter,2016,rejected
serial_wall_clock,9,r105C5,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,450,r105C5,,2016,pass
serial_wall_clock,235,r105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,25,r105C5,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,9,r105C5,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,450,r105C5,,2016,pass
parallel_wall_clock,235,r105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,25,r105C5,forward_time_window_prefilter,2016,rejected
serial_fixed_exact_calls,776,rc101_21,forward_time_window_prefilter,2014,negative_cache_hit
serial_fixed_exact_calls,30260,rc101_21,,2014,pass
serial_fixed_exact_calls,9516,rc101_21,capacity_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,10884,rc101_21,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,2164,rc101_21,forward_time_window_prefilter,2014,rejected
parallel_fixed_exact_calls,776,rc101_21,forward_time_window_prefilter,2014,negative_cache_hit
parallel_fixed_exact_calls,30260,rc101_21,,2014,pass
parallel_fixed_exact_calls,9516,rc101_21,capacity_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,10884,rc101_21,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,2164,rc101_21,forward_time_window_prefilter,2014,rejected
serial_wall_clock,776,rc101_21,forward_time_window_prefilter,2014,negative_cache_hit
serial_wall_clock,30350,rc101_21,,2014,pass
serial_wall_clock,11895,rc101_21,capacity_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,13605,rc101_21,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,2164,rc101_21,forward_time_window_prefilter,2014,rejected
parallel_wall_clock,776,rc101_21,forward_time_window_prefilter,2014,negative_cache_hit
parallel_wall_clock,30348,rc101_21,,2014,pass
parallel_wall_clock,11895,rc101_21,capacity_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,13605,rc101_21,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,2164,rc101_21,forward_time_window_prefilter,2014,rejected
serial_fixed_exact_calls,1154,rc101_21,forward_time_window_prefilter,2015,negative_cache_hit
serial_fixed_exact_calls,27629,rc101_21,,2015,pass
serial_fixed_exact_calls,13515,rc101_21,capacity_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,10485,rc101_21,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,1851,rc101_21,forward_time_window_prefilter,2015,rejected
parallel_fixed_exact_calls,1154,rc101_21,forward_time_window_prefilter,2015,negative_cache_hit
parallel_fixed_exact_calls,27629,rc101_21,,2015,pass
parallel_fixed_exact_calls,13515,rc101_21,capacity_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,10485,rc101_21,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,1851,rc101_21,forward_time_window_prefilter,2015,rejected
serial_wall_clock,1154,rc101_21,forward_time_window_prefilter,2015,negative_cache_hit
serial_wall_clock,27667,rc101_21,,2015,pass
serial_wall_clock,15317,rc101_21,capacity_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,11883,rc101_21,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,1851,rc101_21,forward_time_window_prefilter,2015,rejected
parallel_wall_clock,1154,rc101_21,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,27667,rc101_21,,2015,pass
parallel_wall_clock,15317,rc101_21,capacity_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,11883,rc101_21,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,1851,rc101_21,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,952,rc101_21,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,29615,rc101_21,,2016,pass
serial_fixed_exact_calls,5472,rc101_21,capacity_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,8128,rc101_21,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,1863,rc101_21,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,952,rc101_21,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,29615,rc101_21,,2016,pass
parallel_fixed_exact_calls,5472,rc101_21,capacity_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,8128,rc101_21,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,1863,rc101_21,forward_time_window_prefilter,2016,rejected
serial_wall_clock,952,rc101_21,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,29711,rc101_21,,2016,pass
serial_wall_clock,9510,rc101_21,capacity_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,14290,rc101_21,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,1863,rc101_21,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,952,rc101_21,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,29711,rc101_21,,2016,pass
parallel_wall_clock,9510,rc101_21,capacity_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,14290,rc101_21,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,1863,rc101_21,forward_time_window_prefilter,2016,rejected
serial_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2014,negative_cache_hit
serial_fixed_exact_calls,627,rc102C10,,2014,pass
serial_fixed_exact_calls,330,rc102C10,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2014,rejected
parallel_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2014,negative_cache_hit
parallel_fixed_exact_calls,627,rc102C10,,2014,pass
parallel_fixed_exact_calls,330,rc102C10,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2014,rejected
serial_wall_clock,77,rc102C10,forward_time_window_prefilter,2014,negative_cache_hit
serial_wall_clock,2026,rc102C10,,2014,pass
serial_wall_clock,3000,rc102C10,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,69,rc102C10,forward_time_window_prefilter,2014,rejected
parallel_wall_clock,77,rc102C10,forward_time_window_prefilter,2014,negative_cache_hit
parallel_wall_clock,2026,rc102C10,,2014,pass
parallel_wall_clock,3000,rc102C10,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,69,rc102C10,forward_time_window_prefilter,2014,rejected
serial_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2015,negative_cache_hit
serial_fixed_exact_calls,628,rc102C10,,2015,pass
serial_fixed_exact_calls,360,rc102C10,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2015,rejected
parallel_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2015,negative_cache_hit
parallel_fixed_exact_calls,628,rc102C10,,2015,pass
parallel_fixed_exact_calls,360,rc102C10,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2015,rejected
serial_wall_clock,77,rc102C10,forward_time_window_prefilter,2015,negative_cache_hit
serial_wall_clock,2033,rc102C10,,2015,pass
serial_wall_clock,2700,rc102C10,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,69,rc102C10,forward_time_window_prefilter,2015,rejected
parallel_wall_clock,77,rc102C10,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,2033,rc102C10,,2015,pass
parallel_wall_clock,2700,rc102C10,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,69,rc102C10,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,592,rc102C10,,2016,pass
serial_fixed_exact_calls,270,rc102C10,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,77,rc102C10,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,592,rc102C10,,2016,pass
parallel_fixed_exact_calls,270,rc102C10,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,69,rc102C10,forward_time_window_prefilter,2016,rejected
serial_wall_clock,77,rc102C10,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,2142,rc102C10,,2016,pass
serial_wall_clock,2730,rc102C10,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,69,rc102C10,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,77,rc102C10,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,2142,rc102C10,,2016,pass
parallel_wall_clock,2730,rc102C10,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,69,rc102C10,forward_time_window_prefilter,2016,rejected
serial_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2014,negative_cache_hit
serial_fixed_exact_calls,1162,rc103C15,,2014,pass
serial_fixed_exact_calls,405,rc103C15,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2014,rejected
parallel_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2014,negative_cache_hit
parallel_fixed_exact_calls,1162,rc103C15,,2014,pass
parallel_fixed_exact_calls,405,rc103C15,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2014,rejected
serial_wall_clock,102,rc103C15,forward_time_window_prefilter,2014,negative_cache_hit
serial_wall_clock,4063,rc103C15,,2014,pass
serial_wall_clock,2250,rc103C15,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,132,rc103C15,forward_time_window_prefilter,2014,rejected
parallel_wall_clock,102,rc103C15,forward_time_window_prefilter,2014,negative_cache_hit
parallel_wall_clock,4063,rc103C15,,2014,pass
parallel_wall_clock,2250,rc103C15,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,132,rc103C15,forward_time_window_prefilter,2014,rejected
serial_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2015,negative_cache_hit
serial_fixed_exact_calls,1174,rc103C15,,2015,pass
serial_fixed_exact_calls,360,rc103C15,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2015,rejected
parallel_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2015,negative_cache_hit
parallel_fixed_exact_calls,1174,rc103C15,,2015,pass
parallel_fixed_exact_calls,360,rc103C15,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2015,rejected
serial_wall_clock,102,rc103C15,forward_time_window_prefilter,2015,negative_cache_hit
serial_wall_clock,4953,rc103C15,,2015,pass
serial_wall_clock,2025,rc103C15,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,132,rc103C15,forward_time_window_prefilter,2015,rejected
parallel_wall_clock,102,rc103C15,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,4953,rc103C15,,2015,pass
parallel_wall_clock,2025,rc103C15,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,132,rc103C15,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,1174,rc103C15,,2016,pass
serial_fixed_exact_calls,360,rc103C15,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,102,rc103C15,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,1174,rc103C15,,2016,pass
parallel_fixed_exact_calls,360,rc103C15,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,132,rc103C15,forward_time_window_prefilter,2016,rejected
serial_wall_clock,102,rc103C15,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,2857,rc103C15,,2016,pass
serial_wall_clock,2295,rc103C15,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,132,rc103C15,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,102,rc103C15,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,2857,rc103C15,,2016,pass
parallel_wall_clock,2295,rc103C15,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,132,rc103C15,forward_time_window_prefilter,2016,rejected
serial_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2014,negative_cache_hit
serial_fixed_exact_calls,117,rc105C5,,2014,pass
serial_fixed_exact_calls,40,rc105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2014,rejected
parallel_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2014,negative_cache_hit
parallel_fixed_exact_calls,117,rc105C5,,2014,pass
parallel_fixed_exact_calls,40,rc105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2014,rejected
serial_wall_clock,11,rc105C5,forward_time_window_prefilter,2014,negative_cache_hit
serial_wall_clock,343,rc105C5,,2014,pass
serial_wall_clock,330,rc105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
serial_wall_clock,29,rc105C5,forward_time_window_prefilter,2014,rejected
parallel_wall_clock,11,rc105C5,forward_time_window_prefilter,2014,negative_cache_hit
parallel_wall_clock,343,rc105C5,,2014,pass
parallel_wall_clock,330,rc105C5,time_window_prefilter,2014,prefilter_rejected_aggregate
parallel_wall_clock,29,rc105C5,forward_time_window_prefilter,2014,rejected
serial_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2015,negative_cache_hit
serial_fixed_exact_calls,121,rc105C5,,2015,pass
serial_fixed_exact_calls,40,rc105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2015,rejected
parallel_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2015,negative_cache_hit
parallel_fixed_exact_calls,121,rc105C5,,2015,pass
parallel_fixed_exact_calls,40,rc105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2015,rejected
serial_wall_clock,11,rc105C5,forward_time_window_prefilter,2015,negative_cache_hit
serial_wall_clock,395,rc105C5,,2015,pass
serial_wall_clock,265,rc105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
serial_wall_clock,29,rc105C5,forward_time_window_prefilter,2015,rejected
parallel_wall_clock,11,rc105C5,forward_time_window_prefilter,2015,negative_cache_hit
parallel_wall_clock,395,rc105C5,,2015,pass
parallel_wall_clock,265,rc105C5,time_window_prefilter,2015,prefilter_rejected_aggregate
parallel_wall_clock,29,rc105C5,forward_time_window_prefilter,2015,rejected
serial_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2016,negative_cache_hit
serial_fixed_exact_calls,121,rc105C5,,2016,pass
serial_fixed_exact_calls,40,rc105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2016,rejected
parallel_fixed_exact_calls,11,rc105C5,forward_time_window_prefilter,2016,negative_cache_hit
parallel_fixed_exact_calls,121,rc105C5,,2016,pass
parallel_fixed_exact_calls,40,rc105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_fixed_exact_calls,29,rc105C5,forward_time_window_prefilter,2016,rejected
serial_wall_clock,11,rc105C5,forward_time_window_prefilter,2016,negative_cache_hit
serial_wall_clock,337,rc105C5,,2016,pass
serial_wall_clock,235,rc105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
serial_wall_clock,29,rc105C5,forward_time_window_prefilter,2016,rejected
parallel_wall_clock,11,rc105C5,forward_time_window_prefilter,2016,negative_cache_hit
parallel_wall_clock,337,rc105C5,,2016,pass
parallel_wall_clock,235,rc105C5,time_window_prefilter,2016,prefilter_rejected_aggregate
parallel_wall_clock,29,rc105C5,forward_time_window_prefilter,2016,rejected
